name,category,city,phone,rating,reviews_count,website,instagram,facebook,digital_presence,instagram_followers,facebook_followers,opportunity_score,estimated_ltv,recommended_pitch,tier
United Convention Centre,Convention Center,Palakkad,919895722011.0,4.4,0.0,https://unitedconventioncentre.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Fibin Events & Wedding Planners,Wedding Planner,,,5.0,0.0,https://fibinevents.com/,,,full_website,,,28,750000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Zella Fashion Malappuram,Bridal Shop,Malappuram,,4.9,0.0,https://zellafashions.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Kirthi Diamond Jewellery,Jewelry Designer,Ernakulam,919847086990.0,4.4,0.0,http://kirthidiamonds.in/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Josco Jewellers, Kochi, M.G. Road",Jewelry Store,Ernakulam,918129718811.0,4.2,0.0,http://www.joscojewellers.in/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Abida Jewellery,Jewelry Store,Cherukulamba,914832705916.0,4.4,0.0,http://www.abidajewellery.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Alappatt Jewels,Jewelry Store,Ernakulam,914842371620.0,4.0,0.0,https://www.alapattjewels.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Saffron Events And Catering Services,Wedding Service,,,4.7,0.0,http://saffroneventsandcatering.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Green Gates Hotels,Hotel,Kalpetta,914936202001.0,4.0,0.0,http://www.greengateshotel.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Wedland Weddings,Clothing Store,Kollam,914742750111.0,4.2,0.0,http://www.wedlandweddings.com/,https://www.instagram.com/wedland_weddings/,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Vythiri Hall,Convention Center,Wayanad,919388256718.0,4.3,0.0,https://www.vythirivillage.com/convention-center/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Hill District Club,Resort Hotel,Kolagapaara,918589950377.0,4.4,0.0,https://hilldistrictclub.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Clay Club Farm Stay,Farmstay,Mananthavady,918848155108.0,4.2,0.0,https://clayclubfarmstay.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Meghamala Resorts, Idukki, Kerala",Resort Hotel,Thankamony Part,918281405777.0,4.3,0.0,https://meghamalaresorts.com/,https://www.instagram.com/meghamalaresort/,https://www.facebook.com/meghamalaresorts,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Red-i Entertainments,Advertising Agency,Kattappana,918086300077.0,4.4,0.0,http://www.redientertainments.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Highrange Convention Centre & Club House,Convention Center,Kattappana,919656460303.0,4.3,0.0,https://highrangehomeappliances.in/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hello Wayanad,Travel Agency,Kalpetta,,4.8,0.0,http://www.hellowayanad.in/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Zena Salwars & Kurtis,Women's Clothing Store,Kannur,919562075555.0,4.1,0.0,http://www.zena.online/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Naseema Gold And Diamonds,Jewelry Store,Malappuram,919495731223.0,4.3,0.0,http://naseemagold.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Soch At Kannur, Kannur",Women's Clothing Store,Kannur,914972704401.0,4.1,0.0,https://www.soch.com/in/store-locator/store-detail/Soch-Kannur,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Cindrella Designs,Boutique,Kottayam,,5.0,0.0,https://youtube.com/channel/UCs2_dZzjWwcWQQ7UN30ysVw,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Wedleaf Wedding Films,Photography Service,,,4.8,0.0,https://wedleaf.in/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Clouds Village Farm Resort,Farmstay,Thodupuzha,,4.5,0.0,http://www.cloudsvillage.in/,,https://www.facebook.com/CloudsVillageResort,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
MEHNDI DESIGNER BOUTIQUE,Boutique,Cherthala,919747236950.0,4.0,0.0,https://mehndi.online/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Kavani Bridal Designer Store,Bridal Shop,Kottayam,919606035963.0,4.3,0.0,http://www.kavani.in/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Realy Collection,Jewelry Store,Palakkad,919946097786.0,4.2,0.0,http://www.realycollections.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Prem Srishti Jewels,Jewelry Store,Palakkad,,4.9,0.0,http://www.premsrishti.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Bhima And Brother Jewellers,Jewelry Store,Palakkad,914912526916.0,4.2,0.0,http://www.bhima.in/,,https://www.facebook.com/BHIMAandBROTHERJewellers,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Aadhar Gold & Diamonds Manjeri,Jewelry Store,Manjeri,919562666916.0,4.3,0.0,http://www.aadhargold.in/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Kalanad Residency And Convention Centre,Convention Center,Near KALANAD,919497758188.0,4.4,0.0,http://www.kalanadresidency.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Alliance Convention Center,Auditorium,Seethangoli,919633443955.0,4.3,0.0,https://alliancecc.in/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Beach Wedding Venu Guruvayur/valappad,Tourist Attraction,Valapad,,5.0,0.0,http://eventmanagementkerala.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
LEGACY EVENTS MANAGEMENT,Event Management Company,,,5.0,0.0,https://legacyevent.in/,,,full_website,,,28,600000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Kayal Kadavu Resort,Event Venue,Guruvayur,919995303261.0,4.2,0.0,https://eventmanagementkerala.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"The Leela Ashtamudi, A Raviz Hotel",Resort Hotel,Mathilil,914742751111.0,4.4,0.0,https://www.theleela.com/the-leela-ashtamudi-a-raviz-hotel,https://www.instagram.com/theleela/,https://www.facebook.com/theleela,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Oceano By Trouvaille,Resort Hotel,Varkala,919778719553.0,4.4,0.0,http://www.oceanovarkala.com/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Rewrite Event Management,Event Management Company,,,5.0,0.0,http://rewriteeventmanagement.42web.io/,,,full_website,,,28,600000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Kerala Bamboo House,Resort Hotel,Varkala,919961616890.0,4.1,0.0,https://keralabamboohouse.in/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Gateway Varkala,Resort Hotel,Varkala,914702773300.0,4.2,0.0,https://www.gateway-hotels.com/en-in/hotels/gateway-varkala,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Treebo Majestic Retreat,Hotel,Varkala,916282930056.0,4.1,0.0,https://www.treebo.com/hotels-in-varkala/treebo-majestic-retreat-kappil-4135/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Allura - The Design Studio | Cherthala | Bridal Wear Boutique | Party Wear | Casuals,Boutique,Cherthala,918139878798.0,4.4,0.0,http://www.allura.in/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Quilon Beach Hotel & Convention Centre,Hotel,Kollam,914742769999.0,4.2,0.0,https://www.qresorts.in/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
LEGACY EVENTS MANAGEMENT,Event Management Company,,,5.0,0.0,https://legacyevent.in/,,,full_website,,,28,600000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Explore Guruvayur,Event Management Company,,,5.0,0.0,https://exploreguruvayur.com/,,,full_website,,,28,600000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Arte House,Handicraft,,,5.0,0.0,https://artehouse.in/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
MANGALA TEMPLE VIEW (A Boutique Luxury Hotel),,,,4.6,0.0,https://mangalatempleview.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hotel Guruvayur Darshan (A Unit Of EVM Motels Private Limited) ഹോട്ടൽ ഗുരുവായൂർ ദർശൻ (ഇ വി എം മോട്ടൽസ് പ്രൈവറ്റ് ലിമിറ്റഡ്‌),,,,4.8,0.0,http://www.guruvayurdarshan.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Krishna Guruvayur Homestay Services - Home In Guruvayoor,,,,5.0,0.0,https://krishna-homestay.tourismindiab2b.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Rejoice Events & Flower Shop,Event Management Company,,,4.8,0.0,https://www.rectopages.com/rejoice-event-planners-b6ottp4lr3kj,,,full_website,,,28,600000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Clouds Village Farm Resort,,,,4.5,0.0,http://www.cloudsvillage.in/,,https://www.facebook.com/CloudsVillageResort,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
LIORA EVENT'S & WEDDING PLANNERS,Event Management Company,,,5.0,0.0,https://lioraweddingplanners.com/,,,full_website,,,28,600000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Happy Weddings, Events & Wedding Planners",Wedding Planner,,,5.0,9.0,http://thehappyweddings.com/,https://www.instagram.com/happy_weddings_events/,https://www.facebook.com/happyweddingevent,full_website,,,28,750000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sarvavivaaha Event Planner Thiruvananthapuram,Wedding Planner,,,5.0,6.0,https://sarvavivaha.wixsite.com/sarvavivaaha,,,full_website,,,28,750000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
LIORA EVENT'S & WEDDING PLANNERS,Event Management Company,,,5.0,5.0,https://lioraweddingplanners.com/,,,full_website,,,28,600000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Lalitha Inn,,,,3.7,350.0,https://lalithainn.com/,,,full_website,,,28,100000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
LEGACY EVENTS MANAGEMENT,Event Management Company,,,5.0,9.0,https://legacyevent.in/,,,full_website,,,28,600000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Vyshakh,,,,3.8,1605.0,https://vyshakh.com/,,,full_website,,,28,100000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Mayura Residency,,,,3.5,511.0,https://hotelmayuraresidencyguruvayur.com/,,,full_website,,,28,100000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Karlad Lake Resort - Wayanad,,,,4.6,0.0,https://karladlakeresort.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hipnoetic Stays,,,,4.8,0.0,https://hipnoetic.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Laroza Event Planner,Event Management Company,,,5.0,0.0,https://larozaeventplanner.in/,,,full_website,,,28,600000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Josco Jewellers, Palakkad, G.B. Road",Jewelry Store,Palakkad,914912524500.0,4.3,0.0,http://www.joscojewellers.in/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Preethi Silks,Clothing Store,Palakkad,919958482999.0,4.1,0.0,http://www.preethisilks.com/,https://www.instagram.com/themerex_net/,https://www.facebook.com/ThemeRexStudio,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Saffron Events And Catering Services,Wedding Service,,,4.7,0.0,http://saffroneventsandcatering.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Gokulam Park Guruvayur,,,,4.7,0.0,http://www.gokulamparkguruvayur.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Anansa Boutique Hotel By The Kannur Club,,,,4.6,0.0,http://kannurclub.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Krishna Beach Resort,,,,4.5,0.0,https://www.kbrkannur.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Decoral Shoppe,Interior Decorator,,,4.9,0.0,https://decoralshoppe.com/,,,full_website,,,28,120000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Happy Weddings, Events & Wedding Planners",Wedding Planner,,,5.0,0.0,http://thehappyweddings.com/,https://www.instagram.com/happy_weddings_events/,https://www.facebook.com/happyweddingevent,full_website,,,28,750000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sarvavivaaha Event Planner Thiruvananthapuram,Wedding Planner,,,5.0,0.0,https://sarvavivaha.wixsite.com/sarvavivaaha,,,full_website,,,28,750000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Partytime With Aladin,Party Planner,,,4.7,0.0,http://www.sherifmayika.com/,,https://www.facebook.com/PartytimeWithAladin,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Bridal Makeup Guruvayur, Thrissur, Kerala",Professional Organizer,,,5.0,0.0,https://makeoverbysini.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Bridal Makeup Guruvayur, Thrissur, Kerala",Professional Organizer,,,5.0,0.0,https://makeoverbysini.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Freelance Saree Draping Palakkad,Make-up Artist,,,5.0,0.0,https://www.sareedraping.in/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Freelance Makeup Artist Guruvayur I VIVID,Make-up Artist,,,4.8,0.0,https://vividmakeupartistinguruayoorkerala.in/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
LAKSHYA MAKEOVERS,Make-up Artist,,,4.9,0.0,https://lakshyamakeovers.in/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Lilac Hotel, Guruvayur",,,,4.7,0.0,https://lilachotels.com/guruvayur/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hotel Newline Orchid,,,,4.5,0.0,https://hotelnewlineorchid.in/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Avantra By Trends,Saree Shop,Palakkad,,4.8,0.0,https://www.relianceretail.com/avantra-by-trends.html,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Saffron Events And Catering Services,Wedding Service,,,4.7,0.0,http://saffroneventsandcatering.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Brahmana Samooha Madam East Hall,Place Of Worship,Guruvayur,,4.7,15.0,https://gbsamooham.org/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Liz Creations,Boutique,Palakkad,918281695623.0,4.4,0.0,http://www.lizcreations.in/,,,full_website,,,28,60000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Lilac Hotel, Guruvayur",,,,4.7,0.0,https://lilachotels.com/guruvayur/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hotel Newline Orchid,,,,4.5,0.0,https://hotelnewlineorchid.in/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Big Kitchen Caterers | Best Catering Service In Kerala,Catering Food And Drink Supplier,,,4.8,0.0,https://www.bigkitchencaterers.com/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GRANDIOSE CATERERS,Caterer,,,4.9,0.0,https://grandiosecaterers.com/,,,full_website,,,28,150000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sree Kailasam Auditorium,Auditorium,Guruvayur,914872555425.0,3.7,60.0,http://www.mammiyurmahadevatemple.com/,,,full_website,,,28,50000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Lilac Hotel, Guruvayur",,,,4.7,0.0,https://lilachotels.com/guruvayur/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hotel Newline Orchid,,,,4.5,0.0,https://hotelnewlineorchid.in/,,,full_website,,,28,75000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Surabhi Auditorium,Auditorium,Guruvayur,,3.9,544.0,https://eventmanagementkerala.com/,,,full_website,,,28,100000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
